management,worklife,company,rank,culture,compensation,review,security,industry
4.1,4.1,Primerica,32,4.2,3.8,It is a company that promotes growth. It teaches you financial independence and it helps you create a business from the bottom up. It teaches you the value of sales and customer service and it helps you to get a variety of insurance and investments licenses that will change your way of live.,3.9,Insurance
3.8,4,American Express,34,4.1,4,productive and collaborative work environment,3.7,Banks and Financial Services
3.8,4,American Express,34,4.1,4,Management will provide you support if you are willing to put in the work.  You need to give effort to get effort.  Your leader will have your back if you ask for it.  Put forth a good work effort and they will support you.,3.7,Banks and Financial Services
3.8,4,American Express,34,4.1,4,The best training in corporate culture to work with a team as a core effort to meet milestone goals within the department.  Very structured to provide the best education possible to employees.,3.7,Banks and Financial Services
3.8,4,American Express,34,4.1,4,Great company to work for if you would like to advance in your career. Amazing pay and compensation. Work life balance is hard to manage but the company makes up for that in different areas,3.7,Banks and Financial Services
3.8,4,American Express,34,4.1,4,"I lasted at Amex for a little over 3 months because that's all I could handle. This is a VERY stressful call center environment. The turn over rate in the customer service department is high for a reason! I had to deal with abuse day in and out from customers who speak to you as if you are a dog. The supervisors you call for ""help"" are not very helpful at all. In fact, they all hate their job, which makes yours even more difficult. I had to deal with other departments dumping (transferring calls without letting the customer know) calls on me when the customers were upset so that they wouldn't have to get a bad survey. ",3.7,Banks and Financial Services
3.7,4,Florida Hospital,35,4.1,4,Good place to work. Management needs much improvement. Heavy work load. Very unorganized. Staff are dropping like flies. Employees do whatever they feel,3.8,Health Care
3.8,3.9,Marriott Vacations Worldwide,33,4,3.8,Friendly staff and very fast paced. Being one of the largest Marriotts in the world it's a very demanding job but pay's off in the end. Food is great and pastries are beautiful.,3.8,"Restaurants, Travel and Leisure"
3.8,3.9,Marriott Vacations Worldwide,33,4,3.8,Great place to work for. Stressful at some times but you learn something everyday. Customer service is a must and you will learn how to adjust to the market in your area.,3.8,"Restaurants, Travel and Leisure"
3.8,3.9,Marriott Vacations Worldwide,33,4,3.8,In charge of restaurant and room service for 365 room hotel. Later moved to Banquets and in charge of staffing for functions from as little as 10 to the 2000.,3.8,"Restaurants, Travel and Leisure"
3.8,3.9,Marriott Vacations Worldwide,33,4,3.8,I loved working at this hotel as an intern because of the management and also the co workers they Meade you feel like you were at home.  What I learned from this job/internship was to always be yourself.,3.8,"Restaurants, Travel and Leisure"
3.8,3.9,Marriott Vacations Worldwide,33,4,3.8,Marriott is an excellent place to work if you're looking to get into the hospitality industry. Hours are flexible and the management is always there to help. Coworkers become your second family.,3.8,"Restaurants, Travel and Leisure"
3.8,3.9,Marriott Vacations Worldwide,33,4,3.8,"Working for marritt hotel is a awesome place to work. Room for advancements, relocations, meeting different vendors, helping customers on where they need to go",3.8,"Restaurants, Travel and Leisure"
3.8,3.9,Marriott Vacations Worldwide,33,4,3.8,"Fun workplace, with great management and employees. Good benefits, with decent pay. The only thing is working nights. That is just a day persons opinion. Other than that. A good place to start a career in hospitality.",3.8,"Restaurants, Travel and Leisure"
3.8,3.9,Marriott Vacations Worldwide,33,4,3.8,"Awesome place to work, professional, the discounts are good. I will recommend this place to work. Need to move on because I need something better for myself and my kids.",3.8,"Restaurants, Travel and Leisure"
3.8,3.9,Marriott Vacations Worldwide,33,4,3.8,"The company I worked for was Marriott Management Services.  This company no longer exists, Marriott is no longer doing this type of business.  As the company no longer exists, the site brought this up as Marriott Vacations Worldwide; I cannot review.",3.8,"Restaurants, Travel and Leisure"
3.8,3.9,Marriott Vacations Worldwide,33,4,3.8,Company with great benefits for employees such as room discounts. Management is only concerned about there bonus and not the advancement of low level employees.,3.8,"Restaurants, Travel and Leisure"
3.8,3.9,Marriott Vacations Worldwide,33,4,3.8,"Usual, slow, busy i would get my hrs i wanted.",3.8,"Restaurants, Travel and Leisure"
4.1,4.1,Primerica,32,4.2,3.8,"At Primerica you can work as many hours as you want, when you want.  Compensation is very competitive.  Weekly meetings are fun and educational.  Leaders are always willing to help.",3.9,Insurance
4.1,4.1,Primerica,32,4.2,3.8,"Primerica is not a job but a business opportunity.  Primerica's mission is to help families earn more income, become properly protected, debt free and financially independent.  ",3.9,Insurance
4.1,4.1,Primerica,32,4.2,3.8,It's a great opputunity but i definitely need another source of income. Definitely see myself working there and making it a career but need more money to kick my business off.,3.9,Insurance
4.1,4.1,Primerica,32,4.2,3.8,"The environment was great and everything was substantial. I  learned just enough to get me where I was headed. I didn't have a manager, I had a trainer to teach me what I needed to know. I was my own manager. The hardest part was trying to get clients to corporate but other then that things were great. The people were nice and very outgoing. Things wasn't difficult. The most enjoyable part was getting to met new people and knowing that you were helping a family out.",3.9,Insurance
4.1,4.1,Primerica,32,4.2,3.8,A typical day at work will consist of prospecting for new clients through networking and referrals.,3.9,Insurance
4.1,4.1,Primerica,32,4.2,3.8,"lots of people, lots of hard work, meet new people daily, it was difficult to see insurance at first but over time it got easier. i loved the entusiasum of my coworkers.",3.9,Insurance
4.1,4.1,Primerica,32,4.2,3.8,"Since this job is strictly commission based, it allows its employees to generally make their own schedules and therefore set their own path to success in the business.",3.9,Insurance
4.1,4.1,Primerica,32,4.2,3.8,This company is a good company to work for but very strict about being sick and sick days you only get 3 if your child get hospitalized and you need more time you will not get it.,3.9,Insurance
4.1,4.1,Primerica,32,4.2,3.8,"It feels very rewarding to help families establish a foundation to their financial future, because most people don't plan to fail but they fail to plan. I love helping people and making a difference.",3.9,Insurance
4.1,4.1,Primerica,32,4.2,3.8,The limits are endless in the amount of income that can be made. Learn how money works and are taught how to become financially independent. Must Try!,3.9,Insurance
4.1,4.1,Primerica,32,4.2,3.8,"Setting up appointments , Going classes and learning about the company. Workplace is very calm and working on your own time and at your own pace, teaching family's how to live and save for the future. Offering the  family's all what they deserve for an early retirement.",3.9,Insurance
4,4.1,Build-A-Bear Workshop,31,4.3,3.4,Enjoyed working with Kids Store was Loctaed on 5th Ave in New York City so I enjoyed seeing the celebrities come in with there kids and family to Bulld a Bear....Everyday was Full Of Surprises...Holidays was the best We dressed up and entertained the kids that came in each day to the store had an amazing time with the Build-A-Bear Workshop Company,3.5,Retail
